property_id,room_type,date,rooms_sold,adr,total_rooms_available,occupancy_rate,revpar
P04,Villa,2024-06-15,5,3454000.0,8,0.625,2158750.0
P04,Villa,2024-06-16,5,3397800.0,8,0.625,2123625.0
P04,Villa,2024-06-17,4,3369750.0,8,0.5,1684875.0
P04,Villa,2024-06-18,6,3417333.0,8,0.75,2563000.0
P04,Villa,2024-06-19,5,3496000.0,8,0.625,2185000.0
P04,Villa,2024-06-20,5,3456400.0,8,0.625,2160250.0
P04,Villa,2024-06-21,7,3445143.0,8,0.875,3014500.0
P04,Villa,2024-06-22,7,3411571.0,8,0.875,2985125.0
P04,Villa,2024-06-23,7,3415857.0,8,0.875,2988875.0
P04,Villa,2024-06-24,7,3423714.0,8,0.875,2995750.0
P04,Villa,2024-06-25,7,3466571.0,8,0.875,3033250.0
P04,Villa,2024-06-26,6,3473500.0,8,0.75,2605125.0
P04,Villa,2024-06-27,7,3462714.0,8,0.875,3029875.0
P04,Villa,2024-06-28,8,3459875.0,8,1.0,3459875.0
P04,Villa,2024-06-29,8,3430500.0,8,1.0,3430500.0
P04,Villa,2024-06-30,7,3428714.0,8,0.875,3000125.0
P04,Villa,2024-07-01,6,3415167.0,8,0.75,2561375.0
P04,Villa,2024-07-02,6,3440167.0,8,0.75,2580125.0
P04,Villa,2024-07-03,7,3427857.0,8,0.875,2999375.0
P04,Villa,2024-07-04,5,3413000.0,8,0.625,2133125.0
P04,Villa,2024-07-05,7,3487571.0,8,0.875,3051625.0
P04,Villa,2024-07-06,8,3505500.0,8,1.0,3505500.0
P04,Villa,2024-07-07,7,3553000.0,8,0.875,3108875.0
P04,Villa,2024-07-08,6,3544500.0,8,0.75,2658375.0
P04,Villa,2024-07-09,6,3474333.0,8,0.75,2605750.0
P04,Villa,2024-07-10,6,3479167.0,8,0.75,2609375.0
P04,Villa,2024-07-11,8,3501750.0,8,1.0,3501750.0
P04,Villa,2024-07-12,8,3501750.0,8,1.0,3501750.0
P04,Villa,2024-07-13,8,3509625.0,8,1.0,3509625.0
P04,Villa,2024-07-14,7,3553143.0,8,0.875,3109000.0
P04,Villa,2024-07-15,7,3553143.0,8,0.875,3109000.0
P04,Villa,2024-07-16,7,3553000.0,8,0.875,3108875.0
P04,Villa,2024-07-17,6,3577833.0,8,0.75,2683375.0
P04,Villa,2024-07-18,6,3557500.0,8,0.75,2668125.0
P04,Villa,2024-07-19,8,3566375.0,8,1.0,3566375.0
P04,Villa,2024-07-20,8,3536750.0,8,1.0,3536750.0
P04,Villa,2024-07-21,7,3524429.0,8,0.875,3083875.0
P04,Villa,2024-07-22,7,3506143.0,8,0.875,3067875.0
P04,Villa,2024-07-23,7,3533714.0,8,0.875,3092000.0
P04,Villa,2024-07-24,7,3533714.0,8,0.875,3092000.0
P04,Villa,2024-07-25,8,3512500.0,8,1.0,3512500.0
P04,Villa,2024-07-26,8,3564750.0,8,1.0,3564750.0
P04,Villa,2024-07-27,8,3531250.0,8,1.0,3531250.0
P04,Villa,2024-07-28,7,3545857.0,8,0.875,3102625.0
P04,Villa,2024-07-29,7,3576000.0,8,0.875,3129000.0
P04,Villa,2024-07-30,7,3567714.0,8,0.875,3121750.0
P04,Villa,2024-07-31,6,3580500.0,8,0.75,2685375.0
P04,Villa,2024-08-01,5,3598400.0,8,0.625,2249000.0
P04,Villa,2024-08-02,8,3431375.0,8,1.0,3431375.0
P04,Villa,2024-08-03,7,3420143.0,8,0.875,2992625.0
P04,Villa,2024-08-04,7,3361714.0,8,0.875,2941500.0
P04,Villa,2024-08-05,6,3277333.0,8,0.75,2458000.0
P04,Villa,2024-08-06,6,3280667.0,8,0.75,2460500.0
P04,Villa,2024-08-07,6,3269667.0,8,0.75,2452250.0
P04,Villa,2024-08-08,6,3238167.0,8,0.75,2428625.0
P04,Villa,2024-08-09,7,3331286.0,8,0.875,2914875.0
P04,Villa,2024-08-10,7,3277000.0,8,0.875,2867375.0
P04,Villa,2024-08-11,6,3245833.0,8,0.75,2434375.0
P04,Villa,2024-08-12,6,3260167.0,8,0.75,2445125.0
P04,Villa,2024-08-13,6,3236333.0,8,0.75,2427250.0
P04,Villa,2024-08-14,6,3228167.0,8,0.75,2421125.0
P04,Villa,2024-08-15,6,3213000.0,8,0.75,2409750.0
P04,Villa,2024-08-16,5,3214000.0,8,0.625,2008750.0
P04,Villa,2024-08-17,6,3212667.0,8,0.75,2409500.0
P04,Villa,2024-08-18,5,3231200.0,8,0.625,2019500.0
P04,Villa,2024-08-19,4,3240750.0,8,0.5,1620375.0
P04,Villa,2024-08-20,4,3240750.0,8,0.5,1620375.0
P04,Villa,2024-08-21,5,3272200.0,8,0.625,2045125.0
P04,Villa,2024-08-22,6,3252000.0,8,0.75,2439000.0
P04,Villa,2024-08-23,7,3240143.0,8,0.875,2835125.0
P04,Villa,2024-08-24,6,3223500.0,8,0.75,2417625.0
P04,Villa,2024-08-25,6,3236000.0,8,0.75,2427000.0
P04,Villa,2024-08-26,6,3226500.0,8,0.75,2419875.0
P04,Villa,2024-08-27,6,3174167.0,8,0.75,2380625.0
P04,Villa,2024-08-28,6,3243833.0,8,0.75,2432875.0
P04,Villa,2024-08-29,5,3234800.0,8,0.625,2021750.0
P04,Villa,2024-08-30,7,3244714.0,8,0.875,2839125.0
P04,Villa,2024-08-31,6,3232500.0,8,0.75,2424375.0
P04,Villa,2024-09-01,4,3227750.0,8,0.5,1613875.0
P04,Villa,2024-09-02,6,3052333.0,8,0.75,2289250.0
P04,Villa,2024-09-03,5,2999000.0,8,0.625,1874375.0
P04,Villa,2024-09-04,5,2967800.0,8,0.625,1854875.0
P04,Villa,2024-09-05,4,2951500.0,8,0.5,1475750.0
P04,Villa,2024-09-06,5,2966200.0,8,0.625,1853875.0
P04,Villa,2024-09-07,4,3013750.0,8,0.5,1506875.0
P04,Villa,2024-09-08,4,2997500.0,8,0.5,1498750.0
P04,Villa,2024-09-09,4,2997500.0,8,0.5,1498750.0
P04,Villa,2024-09-10,4,2976750.0,8,0.5,1488375.0
P04,Villa,2024-09-11,4,3037500.0,8,0.5,1518750.0
P04,Villa,2024-09-12,5,3006800.0,8,0.625,1879250.0
P04,Villa,2024-09-13,5,3043400.0,8,0.625,1902125.0
P04,Villa,2024-09-14,5,3039000.0,8,0.625,1899375.0
P04,Villa,2024-09-15,4,3056500.0,8,0.5,1528250.0
P04,Villa,2024-09-16,4,3056500.0,8,0.5,1528250.0
P04,Villa,2024-09-17,3,3061333.0,8,0.375,1148000.0
P04,Villa,2024-09-18,3,3019333.0,8,0.375,1132250.0
P04,Villa,2024-09-19,5,3034200.0,8,0.625,1896375.0
P04,Villa,2024-09-20,6,3029833.0,8,0.75,2272375.0
P04,Villa,2024-09-21,6,3019833.0,8,0.75,2264875.0
P04,Villa,2024-09-22,5,3018800.0,8,0.625,1886750.0
P04,Villa,2024-09-23,4,2975000.0,8,0.5,1487500.0
P04,Villa,2024-09-24,4,2975000.0,8,0.5,1487500.0
P04,Villa,2024-09-25,4,2959250.0,8,0.5,1479625.0
P04,Villa,2024-09-26,4,2958000.0,8,0.5,1479000.0
P04,Villa,2024-09-27,5,2968000.0,8,0.625,1855000.0
P04,Villa,2024-09-28,5,2956800.0,8,0.625,1848000.0
P04,Villa,2024-09-29,4,2969750.0,8,0.5,1484875.0
P04,Villa,2024-09-30,3,3024333.0,8,0.375,1134125.0
P04,Villa,2024-10-01,3,2915333.0,8,0.375,1093250.0
P04,Villa,2024-10-02,3,2915333.0,8,0.375,1093250.0
P04,Villa,2024-10-03,4,2925000.0,8,0.5,1462500.0
P04,Villa,2024-10-04,4,2996750.0,8,0.5,1498375.0
P04,Villa,2024-10-05,4,3045000.0,8,0.5,1522500.0
P04,Villa,2024-10-06,3,3057667.0,8,0.375,1146625.0
P04,Villa,2024-10-07,4,2938500.0,8,0.5,1469250.0
P04,Villa,2024-10-08,3,2980333.0,8,0.375,1117625.0
P04,Villa,2024-10-09,3,3076000.0,8,0.375,1153500.0
P04,Villa,2024-10-10,3,3126667.0,8,0.375,1172500.0
P04,Villa,2024-10-11,5,3041800.0,8,0.625,1901125.0
P04,Villa,2024-10-12,4,3056000.0,8,0.5,1528000.0
P04,Villa,2024-10-13,2,3035000.0,8,0.25,758750.0
P04,Villa,2024-10-14,1,3175000.0,8,0.125,396875.0
P04,Villa,2024-10-15,3,3046333.0,8,0.375,1142375.0
P04,Villa,2024-10-16,3,3046333.0,8,0.375,1142375.0
P04,Villa,2024-10-17,3,3046333.0,8,0.375,1142375.0
P04,Villa,2024-10-18,3,3046333.0,8,0.375,1142375.0
P04,Villa,2024-10-19,3,2999333.0,8,0.375,1124750.0
P04,Villa,2024-10-20,3,3029333.0,8,0.375,1136000.0
P04,Villa,2024-10-21,4,3012000.0,8,0.5,1506000.0
P04,Villa,2024-10-22,5,3002800.0,8,0.625,1876750.0
P04,Villa,2024-10-23,4,3016750.0,8,0.5,1508375.0
P04,Villa,2024-10-24,4,3067500.0,8,0.5,1533750.0
P04,Villa,2024-10-25,5,3083200.0,8,0.625,1927000.0
P04,Villa,2024-10-26,5,3086400.0,8,0.625,1929000.0
P04,Villa,2024-10-27,5,3046600.0,8,0.625,1904125.0
P04,Villa,2024-10-28,5,3021200.0,8,0.625,1888250.0
P04,Villa,2024-10-29,5,3021200.0,8,0.625,1888250.0
P04,Villa,2024-10-30,3,3017000.0,8,0.375,1131375.0
P04,Villa,2024-10-31,3,3017000.0,8,0.375,1131375.0
P04,Villa,2024-11-01,5,3099200.0,8,0.625,1937000.0
P04,Villa,2024-11-02,5,3128200.0,8,0.625,1955125.0
P04,Villa,2024-11-03,5,3189000.0,8,0.625,1993125.0
P04,Villa,2024-11-04,5,3189000.0,8,0.625,1993125.0
P04,Villa,2024-11-05,6,3126667.0,8,0.75,2345000.0
P04,Villa,2024-11-06,5,3138200.0,8,0.625,1961375.0
P04,Villa,2024-11-07,5,3138200.0,8,0.625,1961375.0
P04,Villa,2024-11-08,7,3162000.0,8,0.875,2766750.0
P04,Villa,2024-11-09,6,3157167.0,8,0.75,2367875.0
P04,Villa,2024-11-10,6,3130833.0,8,0.75,2348125.0
P04,Villa,2024-11-11,5,3102600.0,8,0.625,1939125.0
P04,Villa,2024-11-12,6,3106667.0,8,0.75,2330000.0
P04,Villa,2024-11-13,6,3131500.0,8,0.75,2348625.0
P04,Villa,2024-11-14,6,3142167.0,8,0.75,2356625.0
P04,Villa,2024-11-15,6,3142167.0,8,0.75,2356625.0
P04,Villa,2024-11-16,7,3094429.0,8,0.875,2707625.0
P04,Villa,2024-11-17,5,3090800.0,8,0.625,1931750.0
P04,Villa,2024-11-18,5,3130200.0,8,0.625,1956375.0
P04,Villa,2024-11-19,5,3127600.0,8,0.625,1954750.0
P04,Villa,2024-11-20,5,3153400.0,8,0.625,1970875.0
P04,Villa,2024-11-21,6,3205500.0,8,0.75,2404125.0
P04,Villa,2024-11-22,5,3216400.0,8,0.625,2010250.0
P04,Villa,2024-11-23,5,3200000.0,8,0.625,2000000.0
P04,Villa,2024-11-24,5,3200000.0,8,0.625,2000000.0
P04,Villa,2024-11-25,4,3261000.0,8,0.5,1630500.0
P04,Villa,2024-11-26,5,3203400.0,8,0.625,2002125.0
P04,Villa,2024-11-27,6,3194333.0,8,0.75,2395750.0
P04,Villa,2024-11-28,5,3174400.0,8,0.625,1984000.0
P04,Villa,2024-11-29,6,3195833.0,8,0.75,2396875.0
P04,Villa,2024-11-30,6,3197833.0,8,0.75,2398375.0
P04,Villa,2024-12-01,6,3241667.0,8,0.75,2431250.0
P04,Villa,2024-12-02,7,3317571.0,8,0.875,2902875.0
P04,Villa,2024-12-03,6,3336500.0,8,0.75,2502375.0
P04,Villa,2024-12-04,6,3402500.0,8,0.75,2551875.0
P04,Villa,2024-12-05,6,3542000.0,8,0.75,2656500.0
P04,Villa,2024-12-06,7,3553857.0,8,0.875,3109625.0
P04,Villa,2024-12-07,7,3555143.0,8,0.875,3110750.0
P04,Villa,2024-12-08,6,3548833.0,8,0.75,2661625.0
P04,Villa,2024-12-09,6,3593500.0,8,0.75,2695125.0
P04,Villa,2024-12-10,7,3606143.0,8,0.875,3155375.0
P04,Villa,2024-12-11,7,3606143.0,8,0.875,3155375.0
P04,Villa,2024-12-12,7,3586143.0,8,0.875,3137875.0
P04,Villa,2024-12-13,7,3512714.0,8,0.875,3073625.0
P04,Villa,2024-12-14,7,3512714.0,8,0.875,3073625.0
P04,Villa,2024-12-15,6,3491000.0,8,0.75,2618250.0
P04,Villa,2024-12-16,6,3548333.0,8,0.75,2661250.0
P04,Villa,2024-12-17,6,3533333.0,8,0.75,2650000.0
P04,Villa,2024-12-18,6,3533333.0,8,0.75,2650000.0
P04,Villa,2024-12-19,7,3600714.0,8,0.875,3150625.0
P04,Villa,2024-12-20,8,3581875.0,8,1.0,3581875.0
P04,Villa,2024-12-21,8,3532000.0,8,1.0,3532000.0
P04,Villa,2024-12-22,8,3492250.0,8,1.0,3492250.0
P04,Villa,2024-12-23,7,3577143.0,8,0.875,3130000.0
P04,Villa,2024-12-24,7,3572571.0,8,0.875,3126000.0
P04,Villa,2024-12-25,7,3557857.0,8,0.875,3113125.0
P04,Villa,2024-12-26,8,3514875.0,8,1.0,3514875.0
P04,Villa,2024-12-27,6,3545833.0,8,0.75,2659375.0
P04,Villa,2024-12-28,6,3601000.0,8,0.75,2700750.0
P04,Villa,2024-12-29,5,3590200.0,8,0.625,2243875.0
P04,Villa,2024-12-30,6,3619667.0,8,0.75,2714750.0
P04,Villa,2024-12-31,5,3632800.0,8,0.625,2270500.0
P04,Villa,2025-01-01,5,3624800.0,8,0.625,2265500.0
P04,Villa,2025-01-02,7,3574714.0,8,0.875,3127875.0
P04,Villa,2025-01-03,8,3572625.0,8,1.0,3572625.0
P04,Villa,2025-01-04,8,3542250.0,8,1.0,3542250.0
P04,Villa,2025-01-05,7,3531143.0,8,0.875,3089750.0
P04,Villa,2025-01-06,7,3491429.0,8,0.875,3055000.0
P04,Villa,2025-01-07,8,3492375.0,8,1.0,3492375.0
P04,Villa,2025-01-08,8,3492375.0,8,1.0,3492375.0
P04,Villa,2025-01-09,7,3493143.0,8,0.875,3056500.0
P04,Villa,2025-01-10,8,3511375.0,8,1.0,3511375.0
P04,Villa,2025-01-11,7,3528429.0,8,0.875,3087375.0
P04,Villa,2025-01-12,5,3507400.0,8,0.625,2192125.0
P04,Villa,2025-01-13,5,3485200.0,8,0.625,2178250.0
P04,Villa,2025-01-14,5,3480600.0,8,0.625,2175375.0
P04,Villa,2025-01-15,6,3530833.0,8,0.75,2648125.0
P04,Villa,2025-01-16,6,3531833.0,8,0.75,2648875.0
P04,Villa,2025-01-17,8,3532750.0,8,1.0,3532750.0
P04,Villa,2025-01-18,8,3577625.0,8,1.0,3577625.0
P04,Villa,2025-01-19,7,3551429.0,8,0.875,3107500.0
P04,Villa,2025-01-20,7,3514143.0,8,0.875,3074875.0
P04,Villa,2025-01-21,7,3499429.0,8,0.875,3062000.0
P04,Villa,2025-01-22,7,3489429.0,8,0.875,3053250.0
P04,Villa,2025-01-23,7,3440286.0,8,0.875,3010250.0
P04,Villa,2025-01-24,8,3432625.0,8,1.0,3432625.0
P04,Villa,2025-01-25,8,3432625.0,8,1.0,3432625.0
P04,Villa,2025-01-26,7,3412571.0,8,0.875,2986000.0
P04,Villa,2025-01-27,7,3482857.0,8,0.875,3047500.0
P04,Villa,2025-01-28,7,3482857.0,8,0.875,3047500.0
P04,Villa,2025-01-29,7,3515714.0,8,0.875,3076250.0
P04,Villa,2025-01-30,7,3490429.0,8,0.875,3054125.0
P04,Villa,2025-01-31,7,3515000.0,8,0.875,3075625.0
P04,Villa,2025-02-01,6,3525333.0,8,0.75,2644000.0
P04,Villa,2025-02-02,5,3551600.0,8,0.625,2219750.0
P04,Villa,2025-02-03,5,3474400.0,8,0.625,2171500.0
P04,Villa,2025-02-04,5,3344800.0,8,0.625,2090500.0
P04,Villa,2025-02-05,5,3138800.0,8,0.625,1961750.0
P04,Villa,2025-02-06,5,3138800.0,8,0.625,1961750.0
P04,Villa,2025-02-07,5,2986000.0,8,0.625,1866250.0
P04,Villa,2025-02-08,5,2986000.0,8,0.625,1866250.0
P04,Villa,2025-02-09,5,2947200.0,8,0.625,1842000.0
P04,Villa,2025-02-10,5,3003600.0,8,0.625,1877250.0
P04,Villa,2025-02-11,5,3007400.0,8,0.625,1879625.0
P04,Villa,2025-02-12,5,3003000.0,8,0.625,1876875.0
P04,Villa,2025-02-13,5,3003000.0,8,0.625,1876875.0
P04,Villa,2025-02-14,5,3016000.0,8,0.625,1885000.0
P04,Villa,2025-02-15,5,3075000.0,8,0.625,1921875.0
P04,Villa,2025-02-16,4,3086500.0,8,0.5,1543250.0
P04,Villa,2025-02-17,4,3065750.0,8,0.5,1532875.0
P04,Villa,2025-02-18,4,3065750.0,8,0.5,1532875.0
P04,Villa,2025-02-19,4,3054750.0,8,0.5,1527375.0
P04,Villa,2025-02-20,4,3054750.0,8,0.5,1527375.0
P04,Villa,2025-02-21,5,3034000.0,8,0.625,1896250.0
P04,Villa,2025-02-22,5,2995200.0,8,0.625,1872000.0
P04,Villa,2025-02-23,4,2974250.0,8,0.5,1487125.0
P04,Villa,2025-02-24,4,2938500.0,8,0.5,1469250.0
P04,Villa,2025-02-25,4,2941750.0,8,0.5,1470875.0
P04,Villa,2025-02-26,5,2951800.0,8,0.625,1844875.0
P04,Villa,2025-02-27,5,2956800.0,8,0.625,1848000.0
P04,Villa,2025-02-28,6,2963167.0,8,0.75,2222375.0
P04,Villa,2025-03-01,5,3023400.0,8,0.625,1889625.0
P04,Villa,2025-03-02,4,3000000.0,8,0.5,1500000.0
P04,Villa,2025-03-03,4,3000000.0,8,0.5,1500000.0
P04,Villa,2025-03-04,5,3029600.0,8,0.625,1893500.0
P04,Villa,2025-03-05,4,3012250.0,8,0.5,1506125.0
P04,Villa,2025-03-06,5,3043600.0,8,0.625,1902250.0
P04,Villa,2025-03-07,5,3047800.0,8,0.625,1904875.0
P04,Villa,2025-03-08,7,3044286.0,8,0.875,2663750.0
P04,Villa,2025-03-09,5,3060600.0,8,0.625,1912875.0
P04,Villa,2025-03-10,6,3016667.0,8,0.75,2262500.0
P04,Villa,2025-03-11,5,3022800.0,8,0.625,1889250.0
P04,Villa,2025-03-12,5,2996600.0,8,0.625,1872875.0
P04,Villa,2025-03-13,5,3010400.0,8,0.625,1881500.0
P04,Villa,2025-03-14,6,2992333.0,8,0.75,2244250.0
P04,Villa,2025-03-15,6,2992333.0,8,0.75,2244250.0
P04,Villa,2025-03-16,6,3015167.0,8,0.75,2261375.0
P04,Villa,2025-03-17,6,3015167.0,8,0.75,2261375.0
P04,Villa,2025-03-18,5,3038600.0,8,0.625,1899125.0
P04,Villa,2025-03-19,5,3050600.0,8,0.625,1906625.0
P04,Villa,2025-03-20,5,3116800.0,8,0.625,1948000.0
P04,Villa,2025-03-21,6,3111333.0,8,0.75,2333500.0
P04,Villa,2025-03-22,6,3072000.0,8,0.75,2304000.0
P04,Villa,2025-03-23,5,3069600.0,8,0.625,1918500.0
P04,Villa,2025-03-24,6,3053500.0,8,0.75,2290125.0
P04,Villa,2025-03-25,5,3043600.0,8,0.625,1902250.0
P04,Villa,2025-03-26,5,3043600.0,8,0.625,1902250.0
P04,Villa,2025-03-27,5,3061400.0,8,0.625,1913375.0
P04,Villa,2025-03-28,5,3048200.0,8,0.625,1905125.0
P04,Villa,2025-03-29,5,3045600.0,8,0.625,1903500.0
P04,Villa,2025-03-30,4,3018250.0,8,0.5,1509125.0
P04,Villa,2025-03-31,5,3014400.0,8,0.625,1884000.0
P04,Villa,2025-04-01,5,3065600.0,8,0.625,1916000.0
P04,Villa,2025-04-02,6,3084000.0,8,0.75,2313000.0
P04,Villa,2025-04-03,6,3202000.0,8,0.75,2401500.0
P04,Villa,2025-04-04,7,3243143.0,8,0.875,2837750.0
P04,Villa,2025-04-05,6,3208833.0,8,0.75,2406625.0
P04,Villa,2025-04-06,5,3243600.0,8,0.625,2027250.0
P04,Villa,2025-04-07,5,3243800.0,8,0.625,2027375.0
P04,Villa,2025-04-08,4,3233750.0,8,0.5,1616875.0
P04,Villa,2025-04-09,4,3233750.0,8,0.5,1616875.0
P04,Villa,2025-04-10,4,3227750.0,8,0.5,1613875.0
P04,Villa,2025-04-11,6,3172333.0,8,0.75,2379250.0
P04,Villa,2025-04-12,6,3172333.0,8,0.75,2379250.0
P04,Villa,2025-04-13,6,3115667.0,8,0.75,2336750.0
P04,Villa,2025-04-14,6,3207833.0,8,0.75,2405875.0
P04,Villa,2025-04-15,5,3235200.0,8,0.625,2022000.0
P04,Villa,2025-04-16,5,3235200.0,8,0.625,2022000.0
P04,Villa,2025-04-17,6,3250500.0,8,0.75,2437875.0
P04,Villa,2025-04-18,7,3226714.0,8,0.875,2823375.0
P04,Villa,2025-04-19,7,3235429.0,8,0.875,2831000.0
P04,Villa,2025-04-20,5,3202400.0,8,0.625,2001500.0
P04,Villa,2025-04-21,4,3217500.0,8,0.5,1608750.0
P04,Villa,2025-04-22,3,3199333.0,8,0.375,1199750.0
P04,Villa,2025-04-23,5,3244200.0,8,0.625,2027625.0
P04,Villa,2025-04-24,5,3220800.0,8,0.625,2013000.0
P04,Villa,2025-04-25,6,3276333.0,8,0.75,2457250.0
P04,Villa,2025-04-26,7,3251143.0,8,0.875,2844750.0
P04,Villa,2025-04-27,7,3251143.0,8,0.875,2844750.0
P04,Villa,2025-04-28,6,3260500.0,8,0.75,2445375.0
P04,Villa,2025-04-29,6,3185667.0,8,0.75,2389250.0
P04,Villa,2025-04-30,6,3171500.0,8,0.75,2378625.0
P04,Villa,2025-05-01,6,3171500.0,8,0.75,2378625.0
P04,Villa,2025-05-02,7,3196714.0,8,0.875,2797125.0
P04,Villa,2025-05-03,7,3253429.0,8,0.875,2846750.0
P04,Villa,2025-05-04,7,3221857.0,8,0.875,2819125.0
P04,Villa,2025-05-05,6,3239667.0,8,0.75,2429750.0
P04,Villa,2025-05-06,6,3307333.0,8,0.75,2480500.0
P04,Villa,2025-05-07,6,3264500.0,8,0.75,2448375.0
P04,Villa,2025-05-08,6,3264500.0,8,0.75,2448375.0
P04,Villa,2025-05-09,7,3286143.0,8,0.875,2875375.0
P04,Villa,2025-05-10,6,3253667.0,8,0.75,2440250.0
P04,Villa,2025-05-11,7,3186143.0,8,0.875,2787875.0
P04,Villa,2025-05-12,6,3214500.0,8,0.75,2410875.0
P04,Villa,2025-05-13,5,3197800.0,8,0.625,1998625.0
P04,Villa,2025-05-14,5,3225800.0,8,0.625,2016125.0
P04,Villa,2025-05-15,6,3243500.0,8,0.75,2432625.0
P04,Villa,2025-05-16,5,3219800.0,8,0.625,2012375.0
P04,Villa,2025-05-17,5,3256000.0,8,0.625,2035000.0
P04,Villa,2025-05-18,5,3256000.0,8,0.625,2035000.0
P04,Villa,2025-05-19,5,3279600.0,8,0.625,2049750.0
P04,Villa,2025-05-20,5,3261200.0,8,0.625,2038250.0
P04,Villa,2025-05-21,5,3266400.0,8,0.625,2041500.0
P04,Villa,2025-05-22,5,3274800.0,8,0.625,2046750.0
P04,Villa,2025-05-23,6,3314667.0,8,0.75,2486000.0
P04,Villa,2025-05-24,5,3164200.0,8,0.625,1977625.0
P04,Villa,2025-05-25,5,3164200.0,8,0.625,1977625.0
P04,Villa,2025-05-26,6,3113833.0,8,0.75,2335375.0
P04,Villa,2025-05-27,6,3160333.0,8,0.75,2370250.0
P04,Villa,2025-05-28,5,3161200.0,8,0.625,1975750.0
P04,Villa,2025-05-29,6,3182333.0,8,0.75,2386750.0
P04,Villa,2025-05-30,7,3194857.0,8,0.875,2795500.0
P04,Villa,2025-05-31,7,3223429.0,8,0.875,2820500.0
P04,Villa,2025-06-01,6,3211500.0,8,0.75,2408625.0
P04,Villa,2025-06-02,6,3318667.0,8,0.75,2489000.0
P04,Villa,2025-06-03,6,3362667.0,8,0.75,2522000.0
P04,Villa,2025-06-04,5,3394000.0,8,0.625,2121250.0
P04,Villa,2025-06-05,7,3389143.0,8,0.875,2965500.0
P04,Villa,2025-06-06,7,3389143.0,8,0.875,2965500.0
P04,Villa,2025-06-07,8,3385250.0,8,1.0,3385250.0
P04,Villa,2025-06-08,7,3380286.0,8,0.875,2957750.0
P04,Villa,2025-06-09,7,3380286.0,8,0.875,2957750.0
P04,Villa,2025-06-10,7,3380286.0,8,0.875,2957750.0
P04,Villa,2025-06-11,7,3509714.0,8,0.875,3071000.0
P04,Villa,2025-06-12,6,3514833.0,8,0.75,2636125.0
P04,Villa,2025-06-13,7,3532714.0,8,0.875,3091125.0
P04,Villa,2025-06-14,6,3484333.0,8,0.75,2613250.0
P04,Villa,2025-06-15,6,3499000.0,8,0.75,2624250.0
P04,Villa,2025-06-16,6,3484000.0,8,0.75,2613000.0
P04,Villa,2025-06-17,7,3470429.0,8,0.875,3036625.0
P04,Villa,2025-06-18,5,3447200.0,8,0.625,2154500.0
P04,Villa,2025-06-19,5,3444000.0,8,0.625,2152500.0
P04,Villa,2025-06-20,7,3414714.0,8,0.875,2987875.0
P04,Villa,2025-06-21,7,3417286.0,8,0.875,2990125.0
P04,Villa,2025-06-22,7,3439000.0,8,0.875,3009125.0
P04,Villa,2025-06-23,6,3428167.0,8,0.75,2571125.0
P04,Villa,2025-06-24,6,3428167.0,8,0.75,2571125.0
P04,Villa,2025-06-25,7,3519857.0,8,0.875,3079875.0
P04,Villa,2025-06-26,7,3498286.0,8,0.875,3061000.0
P04,Villa,2025-06-27,6,3459500.0,8,0.75,2594625.0
P04,Villa,2025-06-28,6,3475500.0,8,0.75,2606625.0
P04,Villa,2025-06-29,6,3461167.0,8,0.75,2595875.0
P04,Villa,2025-06-30,6,3446167.0,8,0.75,2584625.0
P04,Villa,2025-07-01,6,3515000.0,8,0.75,2636250.0
P04,Villa,2025-07-02,7,3548714.0,8,0.875,3105125.0
P04,Villa,2025-07-03,6,3570167.0,8,0.75,2677625.0
P04,Villa,2025-07-04,7,3588714.0,8,0.875,3140125.0
P04,Villa,2025-07-05,8,3607625.0,8,1.0,3607625.0
P04,Villa,2025-07-06,7,3598143.0,8,0.875,3148375.0
P04,Villa,2025-07-07,4,3632250.0,8,0.5,1816125.0
P04,Villa,2025-07-08,4,3599500.0,8,0.5,1799750.0
P04,Villa,2025-07-09,6,3591500.0,8,0.75,2693625.0
P04,Villa,2025-07-10,8,3561500.0,8,1.0,3561500.0
P04,Villa,2025-07-11,8,3562000.0,8,1.0,3562000.0
P04,Villa,2025-07-12,8,3518375.0,8,1.0,3518375.0
P04,Villa,2025-07-13,7,3514286.0,8,0.875,3075000.0
P04,Villa,2025-07-14,7,3559429.0,8,0.875,3114500.0
P04,Villa,2025-07-15,5,3537600.0,8,0.625,2211000.0
P04,Villa,2025-07-16,5,3499000.0,8,0.625,2186875.0
P04,Villa,2025-07-17,6,3507667.0,8,0.75,2630750.0
P04,Villa,2025-07-18,7,3600571.0,8,0.875,3150500.0
P04,Villa,2025-07-19,7,3552857.0,8,0.875,3108750.0
P04,Villa,2025-07-20,7,3545000.0,8,0.875,3101875.0
P04,Villa,2025-07-21,7,3550571.0,8,0.875,3106750.0
P04,Villa,2025-07-22,7,3528429.0,8,0.875,3087375.0
P04,Villa,2025-07-23,8,3549250.0,8,1.0,3549250.0
P04,Villa,2025-07-24,7,3529143.0,8,0.875,3088000.0
P04,Villa,2025-07-25,8,3509250.0,8,1.0,3509250.0
P04,Villa,2025-07-26,8,3536375.0,8,1.0,3536375.0
P04,Villa,2025-07-27,7,3524571.0,8,0.875,3084000.0
P04,Villa,2025-07-28,8,3553250.0,8,1.0,3553250.0
P04,Villa,2025-07-29,8,3555375.0,8,1.0,3555375.0
