waste_id,outlet_id,date,ingredient_id,quantity_wasted,reason
WS0078113,OUT005,2024-04-27,ING027,0.103,expired
WS0078114,OUT012,2023-09-16,ING020,0.029,expired
WS0078115,OUT007,2023-07-26,ING013,0.044,expired
WS0078116,OUT005,2023-07-24,ING020,0.121,spillage
WS0078117,OUT017,2024-07-09,ING022,0.065,overproduction
WS0078118,OUT010,2026-01-25,ING018,0.005,spillage
WS0078119,OUT001,2026-01-03,ING003,0.472,overproduction
WS0078120,OUT001,2023-10-30,ING020,0.076,spillage
WS0078121,OUT015,2023-11-18,ING013,0.044,spillage
WS0078122,OUT003,2025-12-21,ING023,0.118,expired
WS0078123,OUT006,2026-01-21,ING014,0.074,spillage
WS0078124,OUT007,2026-03-02,ING015,0.042,overproduction
WS0078125,OUT006,2025-03-12,ING016,0.019,overproduction
WS0078126,OUT011,2024-07-03,ING015,0.002,overproduction
WS0078127,OUT010,2024-02-22,ING019,0.02,overproduction
WS0078128,OUT012,2024-08-31,ING028,0.058,overproduction
WS0078129,OUT005,2026-06-04,ING019,0.21,overproduction
WS0078130,OUT017,2024-09-07,ING003,0.085,overproduction
WS0078131,OUT004,2025-01-01,ING028,0.021,expired
WS0078132,OUT008,2023-09-25,ING029,0.008,overproduction
WS0078133,OUT012,2025-04-12,ING014,0.068,spillage
WS0078134,OUT004,2026-02-16,ING015,0.003,overproduction
WS0078135,OUT007,2025-06-25,ING013,0.044,expired
WS0078136,OUT011,2025-02-14,ING011,0.002,overproduction
WS0078137,OUT001,2024-12-19,ING007,0.068,overproduction
WS0078138,OUT002,2023-09-20,ING006,0.002,expired
WS0078139,OUT013,2025-12-19,ING016,0.013,expired
WS0078140,OUT009,2025-02-26,ING003,0.3,spillage
WS0078141,OUT003,2024-11-08,ING009,0.016,expired
WS0078142,OUT001,2024-10-27,ING029,0.047,expired
WS0078143,OUT016,2025-09-14,ING003,0.024,overproduction
WS0078144,OUT016,2024-02-29,ING029,0.004,overproduction
WS0078145,OUT015,2023-08-24,ING002,0.021,spillage
WS0078146,OUT009,2025-01-03,ING016,0.008,overproduction
WS0078147,OUT015,2023-12-15,ING030,0.022,spillage
WS0078148,OUT015,2024-08-27,ING007,0.03,overproduction
WS0078149,OUT004,2026-04-25,ING025,0.019,overproduction
WS0078150,OUT001,2025-05-25,ING018,0.305,overproduction
WS0078151,OUT009,2025-10-14,ING020,0.005,overproduction
WS0078152,OUT005,2026-02-26,ING022,0.152,spillage
WS0078153,OUT006,2025-05-24,ING018,0.092,spillage
WS0078154,OUT005,2025-12-16,ING007,0.179,overproduction
WS0078155,OUT015,2023-07-13,ING030,0.037,spillage
WS0078156,OUT012,2024-10-04,ING009,0.051,spillage
WS0078157,OUT001,2024-10-11,ING002,0.026,overproduction
WS0078158,OUT013,2023-10-11,ING013,0.006,overproduction
WS0078159,OUT004,2025-07-17,ING020,0.002,expired
WS0078160,OUT015,2024-12-13,ING026,0.017,overproduction
WS0078161,OUT017,2024-09-08,ING001,0.046,overproduction
WS0078162,OUT006,2026-04-08,ING012,0.051,overproduction
WS0078163,OUT013,2023-08-11,ING017,0.006,overproduction
WS0078164,OUT005,2023-07-14,ING002,0.089,overproduction
WS0078165,OUT009,2024-03-14,ING021,0.003,overproduction
WS0078166,OUT012,2026-04-13,ING026,0.017,overproduction
WS0078167,OUT002,2026-02-28,ING026,0.068,overproduction
WS0078168,OUT016,2024-05-26,ING022,0.007,spillage
WS0078169,OUT003,2025-06-03,ING024,0.066,overproduction
WS0078170,OUT003,2025-07-05,ING022,0.181,overproduction
WS0078171,OUT009,2023-08-04,ING011,0.036,overproduction
WS0078172,OUT004,2023-10-13,ING029,0.019,overproduction
WS0078173,OUT005,2026-01-26,ING010,0.112,overproduction
WS0078174,OUT001,2024-12-26,ING001,0.26,expired
WS0078175,OUT002,2025-07-08,ING026,0.092,spillage
WS0078176,OUT016,2025-01-14,ING012,0.014,expired
WS0078177,OUT016,2023-12-24,ING019,0.026,spillage
WS0078178,OUT007,2026-06-23,ING003,0.072,expired
WS0078179,OUT006,2024-12-22,ING030,0.005,overproduction
WS0078180,OUT010,2025-09-23,ING026,0.009,overproduction
WS0078181,OUT011,2025-02-23,ING022,0.019,overproduction
WS0078182,OUT006,2025-10-17,ING022,0.281,overproduction
WS0078183,OUT006,2024-10-09,ING020,0.008,overproduction
WS0078184,OUT010,2025-07-12,ING009,0.013,overproduction
WS0078185,OUT002,2023-12-04,ING027,0.557,overproduction
WS0078186,OUT014,2024-06-19,ING005,0.025,spillage
WS0078187,OUT010,2025-03-16,ING025,0.017,overproduction
WS0078188,OUT015,2025-03-29,ING010,0.026,expired
WS0078189,OUT001,2025-07-28,ING005,0.103,expired
WS0078190,OUT004,2025-02-13,ING002,0.007,spillage
WS0078191,OUT012,2023-12-27,ING003,0.546,overproduction
WS0078192,OUT013,2025-08-06,ING030,0.007,overproduction
WS0078193,OUT010,2025-08-22,ING010,0.052,overproduction
WS0078194,OUT010,2025-06-14,ING028,0.091,expired
WS0078195,OUT016,2026-04-16,ING003,0.007,spillage
WS0078196,OUT012,2025-11-23,ING007,0.025,expired
WS0078197,OUT015,2024-04-18,ING014,0.014,overproduction
WS0078198,OUT004,2023-11-30,ING010,0.006,overproduction
WS0078199,OUT008,2023-10-08,ING018,0.01,expired
WS0078200,OUT001,2023-08-20,ING012,0.078,overproduction
WS0078201,OUT007,2024-06-25,ING002,0.074,expired
WS0078202,OUT010,2026-03-23,ING016,0.008,overproduction
WS0078203,OUT005,2025-09-30,ING028,0.076,expired
WS0078204,OUT015,2024-11-03,ING021,0.004,spillage
WS0078205,OUT017,2025-05-28,ING001,0.026,overproduction
WS0078206,OUT017,2024-02-03,ING007,0.008,overproduction
WS0078207,OUT012,2026-01-15,ING029,0.01,spillage
WS0078208,OUT005,2025-01-12,ING018,0.417,expired
WS0078209,OUT007,2024-07-30,ING014,0.128,overproduction
WS0078210,OUT010,2026-03-21,ING027,0.268,spillage
WS0078211,OUT007,2025-12-16,ING007,0.003,spillage
WS0078212,OUT009,2024-03-09,ING003,0.217,overproduction
WS0078213,OUT008,2025-07-15,ING006,0.009,overproduction
WS0078214,OUT006,2025-04-13,ING012,0.058,spillage
WS0078215,OUT011,2025-11-15,ING001,0.021,overproduction
WS0078216,OUT012,2025-08-29,ING005,0.059,overproduction
WS0078217,OUT015,2023-12-24,ING021,0.004,spillage
WS0078218,OUT003,2025-04-22,ING018,0.1,overproduction
WS0078219,OUT001,2024-12-12,ING013,0.145,overproduction
WS0078220,OUT016,2026-06-26,ING015,0.003,overproduction
WS0078221,OUT003,2023-09-26,ING018,0.031,overproduction
WS0078222,OUT003,2026-06-07,ING022,0.18,overproduction
WS0078223,OUT001,2024-01-09,ING006,0.213,expired
WS0078224,OUT003,2023-11-20,ING030,0.007,expired
WS0078225,OUT013,2026-01-17,ING018,0.121,overproduction
WS0078226,OUT015,2026-03-06,ING016,0.008,overproduction
WS0078227,OUT017,2024-03-26,ING017,0.001,spillage
WS0078228,OUT015,2026-05-08,ING028,0.063,overproduction
WS0078229,OUT008,2024-04-10,ING030,0.004,spillage
WS0078230,OUT014,2025-06-10,ING018,0.022,expired
WS0078231,OUT011,2026-01-26,ING027,0.05,expired
WS0078232,OUT017,2025-05-13,ING021,0.004,expired
WS0078233,OUT005,2026-01-20,ING027,0.662,expired
WS0078234,OUT003,2024-11-13,ING022,0.09,overproduction
WS0078235,OUT012,2024-01-25,ING024,0.063,overproduction
WS0078236,OUT004,2025-11-29,ING007,0.017,overproduction
WS0078237,OUT015,2025-06-11,ING020,0.017,overproduction
WS0078238,OUT005,2024-10-25,ING019,0.135,overproduction
WS0078239,OUT012,2026-05-07,ING001,0.12,expired
WS0078240,OUT009,2024-11-08,ING012,0.031,expired
WS0078241,OUT013,2023-12-06,ING013,0.009,overproduction
WS0078242,OUT014,2024-09-04,ING027,0.077,overproduction
WS0078243,OUT015,2023-09-01,ING007,0.02,expired
WS0078244,OUT006,2024-03-23,ING025,0.252,expired
WS0078245,OUT003,2025-04-07,ING026,0.053,overproduction
WS0078246,OUT005,2025-12-06,ING012,0.052,overproduction
WS0078247,OUT014,2025-07-31,ING016,0.002,overproduction
WS0078248,OUT011,2023-11-15,ING029,0.005,overproduction
WS0078249,OUT005,2025-01-16,ING021,0.007,overproduction
WS0078250,OUT002,2025-01-19,ING013,0.005,expired
WS0078251,OUT010,2024-03-29,ING026,0.021,expired
WS0078252,OUT015,2025-10-03,ING001,0.122,expired
WS0078253,OUT002,2025-07-13,ING023,0.045,expired
WS0078254,OUT012,2024-12-25,ING022,0.075,overproduction
WS0078255,OUT009,2024-12-24,ING006,0.117,overproduction
WS0078256,OUT006,2025-10-18,ING019,0.339,expired
WS0078257,OUT007,2026-01-08,ING030,0.002,overproduction
WS0078258,OUT003,2023-10-28,ING015,0.018,expired
WS0078259,OUT002,2025-08-05,ING021,0.006,overproduction
WS0078260,OUT014,2024-06-16,ING025,0.024,overproduction
WS0078261,OUT006,2025-07-21,ING029,0.021,overproduction
WS0078262,OUT006,2023-08-11,ING024,0.453,expired
WS0078263,OUT011,2026-05-07,ING022,0.04,overproduction
WS0078264,OUT001,2024-11-09,ING026,0.059,expired
WS0078265,OUT003,2024-06-01,ING022,0.272,overproduction
WS0078266,OUT017,2025-01-31,ING016,0.003,spillage
WS0078267,OUT017,2025-03-08,ING011,0.009,spillage
WS0078268,OUT015,2024-06-01,ING003,0.396,spillage
WS0078269,OUT002,2025-05-29,ING023,0.069,overproduction
WS0078270,OUT008,2025-07-17,ING003,0.02,overproduction
WS0078271,OUT001,2025-11-29,ING011,0.08,spillage
WS0078272,OUT006,2025-08-11,ING019,0.145,overproduction
WS0078273,OUT009,2024-12-17,ING021,0.009,expired
WS0078274,OUT004,2024-02-22,ING015,0.013,overproduction
WS0078275,OUT009,2026-03-17,ING012,0.04,expired
WS0078276,OUT011,2025-06-22,ING016,0.002,expired
WS0078277,OUT003,2025-10-31,ING011,0.085,expired
WS0078278,OUT009,2023-09-23,ING002,0.027,overproduction
WS0078279,OUT006,2025-07-14,ING003,0.164,expired
WS0078280,OUT007,2025-07-13,ING024,0.265,overproduction
WS0078281,OUT014,2025-11-14,ING014,0.003,spillage
WS0078282,OUT007,2025-11-10,ING010,0.03,spillage
WS0078283,OUT009,2023-09-28,ING018,0.188,overproduction
WS0078284,OUT009,2023-11-29,ING018,0.166,overproduction
WS0078285,OUT008,2026-06-09,ING030,0.006,expired
WS0078286,OUT002,2024-05-20,ING019,0.085,expired
WS0078287,OUT015,2024-01-31,ING013,0.039,overproduction
WS0078288,OUT017,2023-08-15,ING022,0.018,expired
WS0078289,OUT007,2025-01-28,ING023,0.187,expired
WS0078290,OUT002,2023-08-25,ING017,0.008,expired
WS0078291,OUT003,2025-09-04,ING024,0.245,overproduction
WS0078292,OUT013,2023-10-27,ING027,0.626,expired
WS0078293,OUT016,2024-11-11,ING006,0.007,expired
WS0078294,OUT016,2025-09-24,ING022,0.027,overproduction
WS0078295,OUT015,2026-05-29,ING015,0.016,overproduction
WS0078296,OUT012,2025-06-01,ING006,0.113,overproduction
WS0078297,OUT001,2025-04-16,ING013,0.196,overproduction
WS0078298,OUT013,2025-04-10,ING006,0.002,overproduction
WS0078299,OUT017,2025-04-06,ING012,0.011,overproduction
WS0078300,OUT009,2025-10-04,ING002,0.046,overproduction
WS0078301,OUT009,2025-12-22,ING021,0.007,spillage
WS0078302,OUT004,2023-08-03,ING020,0.002,overproduction
WS0078303,OUT005,2025-10-08,ING001,0.185,expired
WS0078304,OUT003,2024-12-12,ING002,0.038,overproduction
WS0078305,OUT006,2024-11-26,ING010,0.029,expired
WS0078306,OUT005,2024-03-07,ING007,0.066,overproduction
WS0078307,OUT015,2024-07-18,ING002,0.048,expired
WS0078308,OUT007,2024-11-20,ING012,0.042,expired
WS0078309,OUT008,2025-03-03,ING022,0.035,spillage
WS0078310,OUT006,2025-07-08,ING020,0.02,spillage
WS0078311,OUT008,2025-01-06,ING024,0.099,spillage
WS0078312,OUT007,2026-04-27,ING020,0.02,spillage
WS0078313,OUT017,2025-05-21,ING028,0.019,overproduction
WS0078314,OUT005,2024-04-28,ING011,0.157,overproduction
WS0078315,OUT014,2026-04-21,ING012,0.023,spillage
WS0078316,OUT008,2026-01-27,ING028,0.015,spillage
WS0078317,OUT016,2025-12-02,ING029,0.012,overproduction
WS0078318,OUT008,2023-07-09,ING027,0.074,expired
WS0078319,OUT012,2025-11-19,ING008,0.014,expired
WS0078320,OUT017,2023-10-04,ING027,0.004,overproduction
WS0078321,OUT002,2025-08-10,ING006,0.005,overproduction
WS0078322,OUT016,2026-03-07,ING026,0.013,overproduction
WS0078323,OUT002,2024-08-06,ING030,0.002,spillage
WS0078324,OUT003,2024-03-03,ING009,0.019,overproduction
WS0078325,OUT012,2024-05-02,ING016,0.035,expired
WS0078326,OUT014,2023-12-12,ING005,0.024,overproduction
WS0078327,OUT006,2025-06-30,ING018,0.13,expired
WS0078328,OUT005,2024-05-20,ING022,0.152,expired
WS0078329,OUT017,2025-05-02,ING013,0.021,spillage
WS0078330,OUT012,2026-03-27,ING012,0.054,spillage
WS0078331,OUT013,2025-11-20,ING025,0.188,overproduction
WS0078332,OUT014,2024-03-15,ING012,0.012,expired
WS0078333,OUT012,2026-05-07,ING002,0.059,spillage
WS0078334,OUT003,2024-07-27,ING025,0.225,overproduction
WS0078335,OUT017,2023-10-25,ING003,0.069,expired
WS0078336,OUT012,2024-03-17,ING011,0.049,overproduction
WS0078337,OUT012,2025-06-25,ING017,0.003,overproduction
WS0078338,OUT001,2025-09-17,ING012,0.065,overproduction
WS0078339,OUT011,2025-09-08,ING015,0.007,overproduction
WS0078340,OUT016,2026-01-16,ING027,0.452,spillage
WS0078341,OUT001,2025-08-25,ING029,0.016,expired
WS0078342,OUT012,2025-07-10,ING010,0.035,expired
WS0078343,OUT002,2024-10-02,ING024,0.054,overproduction
WS0078344,OUT006,2026-06-08,ING009,0.05,expired
WS0078345,OUT005,2024-08-18,ING022,0.143,overproduction
WS0078346,OUT011,2024-03-08,ING015,0.001,overproduction
WS0078347,OUT005,2025-12-30,ING001,0.19,overproduction
WS0078348,OUT002,2025-10-22,ING029,0.013,overproduction
WS0078349,OUT012,2023-10-02,ING005,0.048,overproduction
WS0078350,OUT017,2025-11-24,ING030,0.005,overproduction
WS0078351,OUT004,2024-04-09,ING027,0.046,spillage
WS0078352,OUT001,2023-10-15,ING015,0.028,expired
WS0078353,OUT013,2025-12-04,ING002,0.008,spillage
WS0078354,OUT002,2026-05-14,ING029,0.019,expired
WS0078355,OUT004,2024-12-27,ING022,0.048,overproduction
WS0078356,OUT017,2024-01-25,ING018,0.003,expired
WS0078357,OUT011,2024-03-06,ING029,0.019,spillage
WS0078358,OUT006,2023-12-28,ING017,0.005,spillage
WS0078359,OUT008,2024-04-26,ING025,0.085,expired
WS0078360,OUT017,2024-12-23,ING002,0.01,spillage
WS0078361,OUT006,2024-10-21,ING002,0.026,spillage
WS0078362,OUT003,2026-06-17,ING020,0.001,overproduction
WS0078363,OUT005,2024-08-19,ING001,0.295,expired
WS0078364,OUT010,2023-11-01,ING011,0.011,overproduction
WS0078365,OUT012,2024-05-14,ING026,0.009,expired
WS0078366,OUT017,2025-01-29,ING006,0.007,overproduction
WS0078367,OUT009,2024-01-16,ING020,0.016,overproduction
WS0078368,OUT016,2024-08-26,ING016,0.005,overproduction
WS0078369,OUT008,2023-08-13,ING028,0.022,expired
WS0078370,OUT004,2025-12-09,ING015,0.005,spillage
WS0078371,OUT015,2026-05-09,ING028,0.107,overproduction
WS0078372,OUT006,2024-10-20,ING002,0.015,overproduction
WS0078373,OUT003,2024-12-24,ING028,0.054,expired
WS0078374,OUT006,2025-08-07,ING002,0.088,spillage
WS0078375,OUT015,2025-03-27,ING020,0.024,spillage
WS0078376,OUT014,2025-07-31,ING008,0.001,spillage
WS0078377,OUT010,2025-03-02,ING022,0.072,overproduction
WS0078378,OUT012,2024-01-06,ING014,0.08,overproduction
WS0078379,OUT016,2025-02-28,ING026,0.05,overproduction
WS0078380,OUT013,2023-08-19,ING015,0.02,spillage
WS0078381,OUT005,2025-08-17,ING009,0.195,overproduction
WS0078382,OUT016,2023-09-23,ING010,0.004,overproduction
WS0078383,OUT013,2025-10-13,ING024,0.122,expired
WS0078384,OUT002,2025-01-08,ING012,0.031,overproduction
WS0078385,OUT001,2025-01-17,ING015,0.033,spillage
WS0078386,OUT002,2023-11-24,ING024,0.159,expired
WS0078387,OUT006,2025-04-26,ING018,0.201,expired
WS0078388,OUT007,2024-04-03,ING018,0.059,spillage
WS0078389,OUT005,2026-04-18,ING007,0.093,spillage
WS0078390,OUT012,2026-03-01,ING002,0.044,overproduction
WS0078391,OUT003,2025-05-19,ING006,0.002,expired
WS0078392,OUT015,2024-01-05,ING016,0.026,expired
WS0078393,OUT007,2023-10-25,ING023,0.188,spillage
WS0078394,OUT012,2026-01-10,ING007,0.043,expired
WS0078395,OUT002,2024-10-09,ING020,0.017,expired
WS0078396,OUT013,2024-11-21,ING009,0.018,spillage
WS0078397,OUT002,2024-10-28,ING006,0.013,spillage
WS0078398,OUT015,2024-06-04,ING024,0.133,overproduction
WS0078399,OUT013,2025-09-05,ING006,0.002,overproduction
WS0078400,OUT009,2023-11-07,ING020,0.027,expired
WS0078401,OUT001,2025-06-16,ING011,0.136,overproduction
WS0078402,OUT002,2026-02-04,ING028,0.034,overproduction
WS0078403,OUT003,2024-10-08,ING013,0.031,overproduction
WS0078404,OUT011,2026-03-31,ING011,0.016,overproduction
WS0078405,OUT007,2025-05-27,ING007,0.019,spillage
WS0078406,OUT006,2024-03-18,ING011,0.076,expired
WS0078407,OUT009,2023-07-15,ING005,0.111,spillage
WS0078408,OUT012,2026-06-24,ING020,0.047,overproduction
WS0078409,OUT011,2025-11-08,ING015,0.001,expired
WS0078410,OUT004,2025-08-23,ING014,0.01,expired
WS0078411,OUT016,2026-06-05,ING016,0.006,expired
WS0078412,OUT007,2024-09-14,ING018,0.077,overproduction
WS0078413,OUT001,2025-12-12,ING012,0.084,spillage
WS0078414,OUT003,2023-11-07,ING026,0.032,overproduction
WS0078415,OUT007,2025-08-23,ING019,0.337,expired
WS0078416,OUT001,2025-01-12,ING018,0.531,expired
WS0078417,OUT014,2024-06-07,ING009,0.016,overproduction
WS0078418,OUT001,2024-05-26,ING029,0.023,spillage
WS0078419,OUT002,2025-02-06,ING022,0.07,overproduction
WS0078420,OUT015,2025-01-20,ING003,0.41,expired
WS0078421,OUT007,2024-04-04,ING003,0.134,spillage
WS0078422,OUT007,2024-11-21,ING002,0.037,spillage
WS0078423,OUT009,2023-08-20,ING008,0.01,overproduction
WS0078424,OUT014,2025-07-12,ING030,0.006,expired
WS0078425,OUT013,2025-11-13,ING012,0.033,overproduction
WS0078426,OUT015,2026-01-29,ING030,0.024,spillage
WS0078427,OUT009,2023-08-01,ING020,0.015,overproduction
WS0078428,OUT010,2024-05-12,ING006,0.002,expired
WS0078429,OUT007,2025-08-13,ING019,0.102,expired
WS0078430,OUT009,2024-10-11,ING009,0.035,expired
WS0078431,OUT011,2025-12-02,ING001,0.025,expired
WS0078432,OUT001,2024-11-01,ING022,0.215,expired
WS0078433,OUT002,2025-07-05,ING006,0.007,overproduction
WS0078434,OUT002,2025-02-28,ING030,0.004,expired
WS0078435,OUT004,2024-01-15,ING011,0.037,overproduction
WS0078436,OUT007,2024-05-09,ING014,0.024,expired
WS0078437,OUT015,2024-12-30,ING022,0.048,expired
WS0078438,OUT003,2023-08-02,ING022,0.127,overproduction
WS0078439,OUT007,2023-12-27,ING019,0.076,spillage
WS0078440,OUT004,2026-02-12,ING030,0.001,expired
WS0078441,OUT002,2025-05-13,ING022,0.221,overproduction
WS0078442,OUT002,2025-07-25,ING027,0.526,expired
WS0078443,OUT001,2023-11-08,ING011,0.087,expired
WS0078444,OUT006,2024-10-05,ING029,0.056,spillage
WS0078445,OUT009,2023-09-10,ING028,0.064,overproduction
WS0078446,OUT016,2025-11-26,ING015,0.007,overproduction
WS0078447,OUT001,2024-06-13,ING012,0.078,expired
WS0078448,OUT003,2025-04-11,ING023,0.19,expired
WS0078449,OUT006,2024-05-19,ING015,0.029,spillage
WS0078450,OUT003,2026-01-31,ING024,0.224,expired
WS0078451,OUT014,2023-07-27,ING003,0.022,expired
WS0078452,OUT014,2023-07-04,ING003,0.08,overproduction
WS0078453,OUT009,2025-03-21,ING020,0.026,expired
WS0078454,OUT017,2023-12-23,ING025,0.011,spillage
WS0078455,OUT016,2024-04-11,ING018,0.013,overproduction
WS0078456,OUT017,2024-11-16,ING015,0.001,overproduction
WS0078457,OUT002,2026-06-01,ING026,0.068,expired
WS0078458,OUT015,2025-08-27,ING015,0.008,overproduction
WS0078459,OUT003,2024-02-08,ING024,0.129,expired
WS0078460,OUT006,2023-10-03,ING029,0.019,overproduction
WS0078461,OUT002,2024-04-03,ING016,0.006,overproduction
WS0078462,OUT011,2025-05-21,ING007,0.005,expired
WS0078463,OUT003,2024-01-26,ING009,0.024,expired
WS0078464,OUT007,2024-02-27,ING017,0.011,overproduction
WS0078465,OUT004,2026-03-25,ING019,0.023,expired
WS0078466,OUT008,2025-03-09,ING027,0.031,expired
WS0078467,OUT002,2024-07-19,ING015,0.031,overproduction
WS0078468,OUT004,2026-04-20,ING010,0.029,expired
WS0078469,OUT015,2024-11-19,ING011,0.044,expired
WS0078470,OUT001,2024-11-12,ING024,0.303,overproduction
WS0078471,OUT010,2024-11-16,ING017,0.006,overproduction
WS0078472,OUT003,2025-07-11,ING013,0.024,overproduction
WS0078473,OUT008,2025-03-30,ING028,0.021,spillage
WS0078474,OUT001,2024-03-20,ING015,0.011,expired
WS0078475,OUT016,2026-05-30,ING013,0.009,overproduction
WS0078476,OUT011,2024-07-02,ING028,0.024,expired
WS0078477,OUT010,2024-04-02,ING022,0.078,expired
WS0078478,OUT007,2025-10-20,ING013,0.046,overproduction
WS0078479,OUT007,2026-06-16,ING016,0.012,overproduction
WS0078480,OUT008,2025-08-23,ING016,0.006,overproduction
WS0078481,OUT008,2025-11-07,ING008,0.002,spillage
WS0078482,OUT011,2026-04-28,ING010,0.023,overproduction
WS0078483,OUT003,2024-06-14,ING013,0.018,overproduction
WS0078484,OUT007,2025-05-31,ING010,0.063,overproduction
WS0078485,OUT002,2023-08-11,ING023,0.097,overproduction
WS0078486,OUT014,2024-05-29,ING013,0.017,overproduction
WS0078487,OUT003,2025-11-24,ING023,0.101,expired
WS0078488,OUT017,2024-03-22,ING007,0.002,overproduction
WS0078489,OUT008,2025-08-06,ING030,0.005,overproduction
WS0078490,OUT003,2026-01-09,ING025,0.225,expired
WS0078491,OUT007,2026-03-28,ING010,0.032,overproduction
WS0078492,OUT013,2026-04-11,ING022,0.213,expired
WS0078493,OUT007,2024-09-12,ING021,0.004,overproduction
WS0078494,OUT009,2025-06-06,ING011,0.061,spillage
WS0078495,OUT013,2024-08-25,ING028,0.051,overproduction
WS0078496,OUT012,2025-03-17,ING011,0.041,spillage
WS0078497,OUT002,2024-10-27,ING025,0.107,overproduction
WS0078498,OUT016,2024-09-04,ING016,0.001,overproduction
WS0078499,OUT012,2025-11-13,ING016,0.043,expired
WS0078500,OUT014,2024-01-22,ING002,0.019,overproduction
WS0078501,OUT012,2024-08-19,ING019,0.044,spillage
WS0078502,OUT001,2026-01-31,ING012,0.079,spillage
WS0078503,OUT014,2024-09-17,ING029,0.006,overproduction
WS0078504,OUT004,2025-05-30,ING010,0.009,expired
WS0078505,OUT010,2023-09-27,ING014,0.011,expired
WS0078506,OUT004,2025-07-18,ING012,0.007,overproduction
WS0078507,OUT001,2024-02-02,ING011,0.087,expired
WS0078508,OUT005,2024-09-13,ING030,0.053,overproduction
WS0078509,OUT013,2024-06-28,ING010,0.018,overproduction
WS0078510,OUT012,2025-06-26,ING017,0.003,overproduction
WS0078511,OUT012,2025-04-14,ING013,0.04,overproduction
WS0078512,OUT017,2025-10-26,ING014,0.013,overproduction
WS0078513,OUT005,2025-04-19,ING012,0.054,expired
WS0078514,OUT012,2024-02-28,ING014,0.031,overproduction
WS0078515,OUT007,2024-06-12,ING024,0.174,expired
WS0078516,OUT009,2025-04-28,ING003,0.264,overproduction
WS0078517,OUT001,2023-08-09,ING019,0.047,spillage
WS0078518,OUT012,2026-03-10,ING020,0.026,expired
WS0078519,OUT014,2024-11-09,ING012,0.002,spillage
WS0078520,OUT013,2025-01-04,ING030,0.004,expired
WS0078521,OUT011,2024-04-01,ING022,0.047,spillage
WS0078522,OUT001,2026-01-18,ING028,0.097,overproduction
WS0078523,OUT004,2024-11-27,ING015,0.004,expired
WS0078524,OUT003,2025-05-07,ING009,0.022,expired
WS0078525,OUT009,2025-01-15,ING012,0.03,expired
WS0078526,OUT004,2025-06-05,ING010,0.011,spillage
WS0078527,OUT009,2024-04-26,ING016,0.032,overproduction
WS0078528,OUT002,2025-09-04,ING028,0.029,expired
WS0078529,OUT009,2024-11-12,ING012,0.043,expired
WS0078530,OUT003,2024-12-05,ING013,0.01,overproduction
WS0078531,OUT012,2025-11-11,ING020,0.027,overproduction
WS0078532,OUT005,2023-08-08,ING003,0.571,overproduction
WS0078533,OUT015,2024-07-04,ING027,0.054,overproduction
WS0078534,OUT016,2026-05-01,ING003,0.033,expired
WS0078535,OUT011,2024-06-07,ING029,0.006,overproduction
WS0078536,OUT013,2025-07-12,ING003,0.218,overproduction
WS0078537,OUT008,2024-06-12,ING028,0.005,expired
WS0078538,OUT015,2024-06-19,ING012,0.027,overproduction
WS0078539,OUT008,2024-08-18,ING006,0.006,overproduction
WS0078540,OUT003,2023-08-12,ING019,0.183,expired
WS0078541,OUT003,2025-10-27,ING018,0.095,overproduction
WS0078542,OUT002,2026-02-06,ING011,0.144,expired
WS0078543,OUT002,2026-05-20,ING023,0.151,overproduction
WS0078544,OUT013,2025-03-08,ING006,0.002,overproduction
WS0078545,OUT012,2024-10-25,ING008,0.037,expired
WS0078546,OUT005,2025-12-31,ING009,0.219,overproduction
WS0078547,OUT011,2024-07-08,ING011,0.04,expired
WS0078548,OUT012,2023-08-20,ING008,0.006,expired
WS0078549,OUT012,2025-04-15,ING012,0.039,overproduction
WS0078550,OUT010,2024-06-22,ING015,0.02,spillage
WS0078551,OUT003,2024-09-26,ING014,0.007,overproduction
WS0078552,OUT003,2024-05-20,ING014,0.054,spillage
WS0078553,OUT004,2024-08-05,ING029,0.01,overproduction
WS0078554,OUT001,2026-01-24,ING019,0.111,overproduction
WS0078555,OUT013,2024-09-11,ING009,0.004,spillage
WS0078556,OUT011,2024-07-01,ING020,0.002,expired
WS0078557,OUT007,2024-07-05,ING024,0.839,spillage
WS0078558,OUT016,2025-07-28,ING015,0.007,expired
WS0078559,OUT010,2025-07-21,ING028,0.034,overproduction
WS0078560,OUT004,2026-04-03,ING019,0.059,overproduction
WS0078561,OUT014,2023-10-03,ING029,0.005,overproduction
WS0078562,OUT004,2026-06-05,ING025,0.03,overproduction
WS0078563,OUT017,2023-11-08,ING018,0.011,overproduction
WS0078564,OUT007,2024-12-11,ING015,0.029,expired
WS0078565,OUT006,2024-10-18,ING030,0.006,overproduction
WS0078566,OUT015,2024-03-01,ING021,0.002,overproduction
WS0078567,OUT003,2026-05-15,ING025,0.124,expired
WS0078568,OUT015,2025-09-01,ING030,0.02,overproduction
WS0078569,OUT006,2025-02-14,ING017,0.005,expired
WS0078570,OUT001,2026-05-10,ING014,0.048,overproduction
WS0078571,OUT002,2026-02-13,ING028,0.163,overproduction
WS0078572,OUT017,2024-05-24,ING018,0.012,spillage
WS0078573,OUT013,2025-01-21,ING022,0.121,overproduction
WS0078574,OUT015,2025-02-13,ING027,0.047,overproduction
