payroll_id,employee_id,period,base_salary,service_charge,overtime_pay,thr,deduction,net_salary
PY017599,E0150,2025-10,4659000,3623000,343000,0,618000,8007000
PY017600,E0151,2025-10,5889000,3623000,376000,0,730000,9158000
PY017601,E0152,2025-10,5654000,3623000,213000,0,701000,8789000
PY017602,E0153,2025-10,19966000,7971000,1020000,0,2246000,26711000
PY017603,E0154,2025-10,4566000,3623000,537000,0,619000,8107000
PY017604,E0155,2025-10,4909000,3623000,125000,0,629000,8028000
PY017605,E0156,2025-10,5433000,3623000,303000,0,685000,8674000
PY017606,E0159,2025-10,5067000,3623000,304000,0,652000,8342000
PY017607,E0160,2025-10,4657000,3623000,637000,0,632000,8285000
PY017608,E0161,2025-10,12799000,7971000,477000,0,1574000,19673000
PY017609,E0162,2025-10,16291000,7971000,2256000,0,1978000,24540000
PY017610,E0163,2025-10,14458000,7971000,370000,0,1718000,21081000
PY017611,E0164,2025-10,18616000,7971000,2456000,0,2197000,26846000
PY017612,E0166,2025-10,50884000,6366000,8984000,0,5347000,60887000
PY017613,E0167,2025-10,5114000,2893000,248000,0,617000,7638000
PY017614,E0168,2025-10,5200000,2893000,875000,0,656000,8312000
PY017615,E0169,2025-10,21166000,6366000,1194000,0,2283000,26443000
PY017616,E0170,2025-10,24996000,6366000,2457000,0,2691000,31128000
PY017617,E0171,2025-10,6586000,2893000,382000,0,756000,9105000
PY017618,E0172,2025-10,6439000,2893000,348000,0,742000,8938000
PY017619,E0173,2025-10,5625000,2893000,332000,0,668000,8182000
PY017620,E0174,2025-10,6100000,2893000,197000,0,704000,8486000
PY017621,E0175,2025-10,5676000,2893000,465000,0,679000,8355000
PY017622,E0176,2025-10,5913000,2893000,528000,0,703000,8631000
PY017623,E0177,2025-10,26903000,6366000,3883000,0,2934000,34218000
PY017624,E0178,2025-10,5579000,2893000,329000,0,663000,8138000
PY017625,E0179,2025-10,6216000,2893000,451000,0,727000,8833000
PY017626,E0180,2025-10,6069000,2893000,600000,0,721000,8841000
PY017627,E0181,2025-10,6247000,2893000,462000,0,730000,8872000
PY017628,E0182,2025-10,21457000,6366000,1921000,0,2345000,27399000
PY017629,E0183,2025-10,6350000,2893000,731000,0,753000,9221000
PY017630,E0184,2025-10,5698000,2893000,351000,0,675000,8267000
PY017631,E0185,2025-10,6257000,2893000,209000,0,718000,8641000
PY017632,E0186,2025-10,5537000,2893000,498000,0,668000,8260000
PY017633,E0187,2025-10,6660000,2893000,305000,0,759000,9099000
PY017634,E0188,2025-10,4942000,2893000,182000,0,599000,7418000
PY017635,E0189,2025-10,6898000,2893000,215000,0,776000,9230000
PY017636,E0190,2025-10,6412000,2893000,396000,0,742000,8959000
PY017637,E0191,2025-10,5322000,2893000,451000,0,646000,8020000
PY017638,E0192,2025-10,5854000,2893000,161000,0,680000,8228000
PY017639,E0193,2025-10,16552000,6366000,1777000,0,1897000,22798000
PY017640,E0194,2025-10,5679000,2893000,632000,0,687000,8517000
PY017641,E0195,2025-10,6053000,2893000,34000,0,691000,8289000
PY017642,E0197,2025-10,5217000,2893000,186000,0,623000,7673000
PY017643,E0199,2025-10,5389000,2893000,173000,0,638000,7817000
PY017644,E0200,2025-10,6459000,2893000,441000,0,748000,9045000
PY017645,E0201,2025-10,6250000,2893000,479000,0,731000,8891000
PY017646,E0202,2025-10,8806000,2893000,234000,0,949000,10984000
PY017647,E0203,2025-10,5702000,2893000,362000,0,676000,8281000
PY017648,E0204,2025-10,5813000,2893000,802000,0,708000,8800000
PY017649,E0205,2025-10,6617000,2893000,321000,0,756000,9075000
PY017650,E0207,2025-10,6747000,2893000,485000,0,776000,9349000
PY017651,E0210,2025-10,6420000,2893000,104000,0,728000,8689000
PY017652,E0211,2025-10,7289000,2893000,233000,0,812000,9603000
PY017653,E0212,2025-10,5900000,2893000,570000,0,704000,8659000
PY017654,E0213,2025-10,5800000,2893000,314000,0,682000,8325000
PY017655,E0214,2025-10,6846000,2893000,268000,0,774000,9233000
PY017656,E0215,2025-10,6283000,2893000,479000,0,734000,8921000
PY017657,E0218,2025-10,8767000,2893000,488000,0,958000,11190000
PY017658,E0219,2025-10,6038000,2893000,224000,0,699000,8456000
PY017659,E0220,2025-10,5593000,2893000,277000,0,662000,8101000
PY017660,E0222,2025-10,6285000,2893000,326000,0,727000,8777000
PY017661,E0223,2025-10,5759000,2893000,405000,0,683000,8374000
PY017662,E0224,2025-10,6267000,2893000,375000,0,727000,8808000
PY017663,E0225,2025-10,6744000,2893000,1722000,0,838000,10521000
PY017664,E0226,2025-10,6627000,2893000,351000,0,759000,9112000
PY017665,E0228,2025-10,4871000,2893000,350000,0,601000,7513000
PY017666,E0229,2025-10,5243000,2893000,460000,0,640000,7956000
PY017667,E0230,2025-10,7245000,2893000,564000,0,825000,9877000
PY017668,E0231,2025-10,6941000,2893000,391000,0,789000,9436000
PY017669,E0233,2025-10,6023000,2893000,497000,0,712000,8701000
PY017670,E0234,2025-10,16764000,6366000,915000,0,1873000,22172000
PY017671,E0235,2025-10,5392000,2893000,604000,0,660000,8229000
PY017672,E0236,2025-10,6613000,2893000,422000,0,761000,9167000
PY017673,E0237,2025-10,6283000,2893000,291000,0,725000,8742000
PY017674,E0238,2025-10,6425000,2893000,205000,0,733000,8790000
PY017675,E0239,2025-10,7920000,2893000,845000,0,900000,10758000
PY017676,E0242,2025-10,5358000,2893000,1033000,0,679000,8605000
PY017677,E0243,2025-10,6748000,2893000,280000,0,766000,9155000
PY017678,E0244,2025-10,18546000,6366000,589000,0,2017000,23484000
PY017679,E0245,2025-10,36734000,6366000,1512000,0,3700000,40912000
PY017680,E0246,2025-10,5569000,2893000,509000,0,671000,8300000
PY017681,E0247,2025-10,6380000,2893000,104000,0,724000,8653000
PY017682,E0248,2025-10,6265000,2893000,600000,0,738000,9020000
PY017683,E0249,2025-10,21802000,6366000,402000,0,2301000,26269000
PY017684,E0250,2025-10,8626000,2893000,768000,0,959000,11328000
PY017685,E0251,2025-10,16852000,6366000,694000,0,1870000,22042000
PY017686,E0252,2025-10,6290000,2893000,492000,0,735000,8940000
PY017687,E0253,2025-10,5646000,2893000,736000,0,690000,8585000
PY017688,E0254,2025-10,7106000,2893000,343000,0,801000,9541000
PY017689,E0255,2025-10,13530000,6366000,953000,0,1584000,19265000
PY017690,E0256,2025-10,5480000,2893000,309000,0,653000,8029000
PY017691,E0258,2025-10,5819000,2893000,655000,0,701000,8666000
PY017692,E0259,2025-10,26916000,6366000,1705000,0,2826000,32161000
PY017693,E0262,2025-10,8228000,2893000,477000,0,909000,10689000
PY017694,E0263,2025-10,5936000,2893000,314000,0,695000,8448000
PY017695,E0264,2025-10,26843000,6366000,1421000,0,2805000,31825000
PY017696,E0265,2025-10,6345000,2893000,389000,0,735000,8892000
PY017697,E0266,2025-10,5068000,2893000,185000,0,610000,7536000
PY017698,E0267,2025-10,6402000,2893000,408000,0,741000,8962000
PY017699,E0268,2025-10,6327000,2893000,173000,0,723000,8670000
PY017700,E0270,2025-10,23916000,6366000,3984000,0,2670000,31596000
PY017701,E0271,2025-10,4924000,2893000,372000,0,606000,7583000
PY017702,E0273,2025-10,5685000,2893000,91000,0,661000,8008000
PY017703,E0274,2025-10,5596000,2893000,1159000,0,706000,8942000
PY017704,E0275,2025-10,6022000,2893000,579000,0,716000,8778000
PY017705,E0278,2025-10,6940000,2893000,334000,0,786000,9381000
PY017706,E0279,2025-10,8063000,2893000,1078000,0,924000,11110000
PY017707,E0280,2025-10,6405000,2893000,199000,0,731000,8766000
PY017708,E0283,2025-10,6257000,2893000,250000,0,720000,8680000
PY017709,E0284,2025-10,5044000,2893000,182000,0,608000,7511000
PY017710,E0285,2025-10,5275000,2893000,242000,0,632000,7778000
PY017711,E0286,2025-10,6695000,2893000,334000,0,764000,9158000
PY017712,E0287,2025-10,27348000,6366000,2128000,0,2886000,32956000
PY017713,E0288,2025-10,7246000,2893000,409000,0,817000,9731000
PY017714,E0289,2025-10,5735000,2893000,466000,0,684000,8410000
PY017715,E0290,2025-10,21900000,6366000,1701000,0,2374000,27593000
PY017716,E0291,2025-10,8680000,2893000,556000,0,954000,11175000
PY017717,E0292,2025-10,15278000,6366000,1782000,0,1782000,21644000
PY017718,E0293,2025-10,6350000,2893000,365000,0,734000,8874000
PY017719,E0294,2025-10,6901000,2893000,589000,0,795000,9588000
PY017720,E0295,2025-10,5897000,2893000,276000,0,689000,8377000
PY017721,E0297,2025-10,5829000,2893000,442000,0,691000,8473000
PY017722,E0298,2025-10,5675000,2893000,409000,0,676000,8301000
PY017723,E0299,2025-10,6419000,2893000,475000,0,746000,9041000
PY017724,E0301,2025-10,4869000,2893000,693000,0,618000,7837000
PY017725,E0302,2025-10,6640000,2893000,683000,0,776000,9440000
PY017726,E0303,2025-10,6480000,2893000,543000,0,755000,9161000
PY017727,E0304,2025-10,6898000,2893000,309000,0,781000,9319000
PY017728,E0305,2025-10,6435000,2893000,346000,0,741000,8933000
PY017729,E0307,2025-10,5759000,2893000,370000,0,681000,8341000
PY017730,E0308,2025-10,5460000,2893000,391000,0,656000,8088000
PY017731,E0309,2025-10,5545000,2893000,171000,0,652000,7957000
PY017732,E0310,2025-10,5569000,2893000,253000,0,659000,8056000
PY017733,E0312,2025-10,6207000,2893000,321000,0,719000,8702000
PY017734,E0313,2025-10,6826000,2893000,297000,0,774000,9242000
PY017735,E0314,2025-10,6468000,2893000,418000,0,748000,9031000
PY017736,E0315,2025-10,7378000,2893000,431000,0,830000,9872000
PY017737,E0317,2025-10,4742000,2893000,225000,0,583000,7277000
PY017738,E0318,2025-10,27202000,6366000,1174000,0,2825000,31917000
PY017739,E0319,2025-10,6072000,2893000,59000,0,694000,8330000
PY017740,E0321,2025-10,7082000,2893000,839000,0,824000,9990000
PY017741,E0322,2025-10,18074000,6366000,920000,0,1991000,23369000
PY017742,E0323,2025-10,8117000,2893000,841000,0,917000,10934000
PY017743,E0324,2025-10,6445000,2893000,472000,0,748000,9062000
PY017744,E0325,2025-10,6530000,2893000,352000,0,750000,9025000
PY017745,E0326,2025-10,8440000,2893000,990000,0,954000,11369000
PY017746,E0327,2025-10,7090000,2893000,522000,0,809000,9696000
PY017747,E0328,2025-10,7005000,2893000,192000,0,785000,9305000
PY017748,E0329,2025-10,6273000,2893000,148000,0,717000,8597000
PY017749,E0330,2025-10,7660000,2893000,175000,0,843000,9885000
PY017750,E0331,2025-10,5236000,2893000,676000,0,650000,8155000
PY017751,E0332,2025-10,6281000,2893000,647000,0,742000,9079000
PY017752,E0333,2025-10,8577000,2893000,188000,0,926000,10732000
PY017753,E0334,2025-10,40352000,6366000,666000,0,3983000,43401000
PY017754,E0335,2025-10,6460000,2893000,367000,0,744000,8976000
PY017755,E0336,2025-10,4950000,2893000,220000,0,601000,7462000
PY017756,E0337,2025-10,6289000,2893000,397000,0,731000,8848000
PY017757,E0338,2025-10,26217000,6366000,1623000,0,2759000,31447000
PY017758,E0339,2025-10,8476000,2893000,352000,0,925000,10796000
PY017759,E0340,2025-10,5522000,2893000,131000,0,648000,7898000
PY017760,E0341,2025-10,5345000,2893000,302000,0,641000,7899000
PY017761,E0342,2025-10,25092000,6366000,1737000,0,2663000,30532000
PY017762,E0343,2025-10,5265000,2893000,355000,0,636000,7877000
PY017763,E0344,2025-10,18238000,6366000,2244000,0,2072000,24776000
PY017764,E0345,2025-10,24332000,6366000,2573000,0,2637000,30634000
PY017765,E0347,2025-10,5651000,2893000,283000,0,667000,8160000
PY017766,E0348,2025-10,6960000,2893000,421000,0,792000,9482000
PY017767,E0349,2025-10,7046000,2893000,1056000,0,832000,10163000
PY017768,E0351,2025-10,6722000,2893000,466000,0,773000,9308000
PY017769,E0352,2025-10,8869000,2893000,133000,0,950000,10945000
PY017770,E0353,2025-10,4994000,2893000,397000,0,614000,7670000
PY017771,E0355,2025-10,4926000,2893000,271000,0,602000,7488000
PY017772,E0356,2025-10,13191000,6366000,1370000,0,1574000,19353000
PY017773,E0357,2025-10,6687000,2893000,192000,0,756000,9016000
PY017774,E0358,2025-10,22198000,6366000,780000,0,2355000,26989000
PY017775,E0359,2025-10,8640000,2893000,1017000,0,973000,11577000
PY017776,E0360,2025-10,7422000,2893000,341000,0,830000,9826000
PY017777,E0361,2025-10,4902000,2893000,286000,0,600000,7481000
PY017778,E0362,2025-10,5072000,2893000,269000,0,615000,7619000
PY017779,E0363,2025-10,5946000,2893000,448000,0,702000,8585000
PY017780,E0364,2025-10,5621000,2893000,203000,0,661000,8056000
PY017781,E0365,2025-10,4996000,2893000,379000,0,613000,7655000
PY017782,E0368,2025-10,25938000,6366000,856000,0,2696000,30464000
PY017783,E0369,2025-10,6083000,2893000,697000,0,727000,8946000
PY017784,E0371,2025-10,6055000,2893000,1253000,0,752000,9449000
PY017785,E0372,2025-10,6290000,2893000,448000,0,733000,8898000
PY017786,E0373,2025-10,16757000,6366000,604000,0,1857000,21870000
PY017787,E0374,2025-10,4909000,2893000,232000,0,598000,7436000
PY017788,E0376,2025-10,17200000,6366000,1465000,0,1940000,23091000
PY017789,E0377,2025-10,6315000,2893000,302000,0,728000,8782000
PY017790,E0378,2025-10,6960000,2893000,337000,0,788000,9402000
PY017791,E0379,2025-10,7345000,2893000,314000,0,821000,9731000
PY017792,E0380,2025-10,6517000,2893000,891000,0,776000,9525000
PY017793,E0381,2025-10,6171000,2893000,312000,0,716000,8660000
PY017794,E0382,2025-10,5916000,2893000,361000,0,695000,8475000
PY017795,E0383,2025-10,6568000,2893000,819000,0,777000,9503000
PY017796,E0384,2025-10,4888000,2893000,163000,0,593000,7351000
PY017797,E0385,2025-10,23411000,6366000,193000,0,2435000,27535000
PY017798,E0386,2025-10,5577000,2893000,357000,0,664000,8163000
PY017799,E0387,2025-10,6204000,2893000,440000,0,725000,8812000
PY017800,E0388,2025-10,6228000,2893000,326000,0,721000,8726000
PY017801,E0389,2025-10,5692000,2893000,343000,0,674000,8254000
PY017802,E0390,2025-10,31242000,6366000,2450000,0,3253000,36805000
PY017803,E0391,2025-10,7378000,2893000,927000,0,855000,10343000
PY017804,E0393,2025-10,5146000,2893000,88000,0,612000,7515000
PY017805,E0394,2025-10,6022000,2893000,386000,0,706000,8595000
PY017806,E0395,2025-10,5843000,2893000,497000,0,695000,8538000
PY017807,E0396,2025-10,20293000,6366000,1062000,0,2198000,25523000
PY017808,E0398,2025-10,6468000,2893000,452000,0,749000,9064000
PY017809,E0400,2025-10,4802000,2893000,454000,0,600000,7549000
PY017810,E0401,2025-10,5228000,2893000,212000,0,626000,7707000
PY017811,E0402,2025-10,6236000,2893000,278000,0,720000,8687000
PY017812,E0403,2025-10,6437000,2893000,318000,0,740000,8908000
PY017813,E0404,2025-10,5454000,2893000,192000,0,645000,7894000
PY017814,E0405,2025-10,5901000,2893000,425000,0,697000,8522000
PY017815,E0407,2025-10,18945000,6366000,426000,0,2045000,23692000
PY017816,E0408,2025-10,6219000,2893000,276000,0,718000,8670000
PY017817,E0409,2025-10,18670000,6366000,3071000,0,2152000,25955000
PY017818,E0410,2025-10,5480000,2893000,563000,0,666000,8270000
PY017819,E0411,2025-10,27514000,6366000,476000,0,2818000,31538000
PY017820,E0412,2025-10,5836000,2893000,239000,0,682000,8286000
PY017821,E0413,2025-10,5851000,2893000,169000,0,680000,8233000
PY017822,E0414,2025-10,5098000,2893000,166000,0,612000,7545000
PY017823,E0415,2025-10,5836000,2893000,439000,0,692000,8476000
PY017824,E0416,2025-10,6595000,2893000,458000,0,761000,9185000
PY017825,E0417,2025-10,5109000,2893000,227000,0,616000,7613000
PY017826,E0419,2025-10,6725000,2893000,282000,0,764000,9136000
PY017827,E0420,2025-10,5092000,2893000,214000,0,614000,7585000
PY017828,E0422,2025-10,5998000,2893000,463000,0,708000,8646000
PY017829,E0423,2025-10,6513000,2893000,434000,0,753000,9087000
PY017830,E0424,2025-10,5877000,2893000,507000,0,699000,8578000
PY017831,E0425,2025-10,6635000,2893000,603000,0,772000,9359000
PY017832,E0426,2025-10,16285000,6366000,769000,0,1822000,21598000
PY017833,E0427,2025-10,6144000,2893000,550000,0,725000,8862000
PY017834,E0428,2025-10,6409000,2893000,301000,0,737000,8866000
PY017835,E0429,2025-10,6501000,2893000,316000,0,746000,8964000
PY017836,E0431,2025-10,8647000,2893000,653000,0,956000,11237000
PY017837,E0432,2025-10,5684000,2893000,176000,0,665000,8088000
PY017838,E0433,2025-10,6638000,2893000,509000,0,768000,9272000
PY017839,E0436,2025-10,37522000,3134000,619000,0,3565000,37710000
PY017840,E0437,2025-10,3489000,1425000,180000,0,394000,4700000
PY017841,E0438,2025-10,4560000,1425000,301000,0,497000,5789000
PY017842,E0439,2025-10,3247000,1425000,484000,0,388000,4768000
PY017843,E0441,2025-10,4085000,1425000,281000,0,453000,5338000
PY017844,E0442,2025-10,4410000,1425000,226000,0,479000,5582000
PY017845,E0444,2025-10,5730000,1425000,621000,0,618000,7158000
PY017846,E0445,2025-10,3290000,1425000,133000,0,374000,4474000
PY017847,E0446,2025-10,3220000,1425000,367000,0,379000,4633000
PY017848,E0447,2025-10,3860000,1425000,202000,0,429000,5058000
PY017849,E0448,2025-10,4637000,1425000,312000,0,504000,5870000
PY017850,E0449,2025-10,4849000,1425000,472000,0,531000,6215000
PY017851,E0450,2025-10,20396000,3134000,1106000,0,2048000,22588000
PY017852,E0451,2025-10,3530000,1425000,216000,0,400000,4771000
PY017853,E0452,2025-10,16885000,3134000,739000,0,1713000,19045000
PY017854,E0453,2025-10,4060000,1425000,231000,0,448000,5268000
PY017855,E0454,2025-10,4186000,1425000,153000,0,456000,5308000
PY017856,E0455,2025-10,9401000,3134000,539000,0,1030000,12044000
PY017857,E0456,2025-10,3659000,1425000,330000,0,417000,4997000
PY017858,E0457,2025-10,3468000,1425000,428000,0,405000,4916000
PY017859,E0458,2025-10,3562000,1425000,61000,0,395000,4653000
PY017860,E0459,2025-10,5404000,1425000,315000,0,573000,6571000
PY017861,E0460,2025-10,4128000,1425000,255000,0,456000,5352000
PY017862,E0461,2025-10,12545000,3134000,1321000,0,1352000,15648000
PY017863,E0462,2025-10,3764000,1425000,295000,0,425000,5059000
PY017864,E0463,2025-10,13391000,3134000,458000,0,1385000,15598000
PY017865,E0464,2025-10,14663000,3134000,1304000,0,1542000,17559000
PY017866,E0466,2025-10,3405000,1425000,167000,0,386000,4611000
PY017867,E0467,2025-10,4222000,1425000,153000,0,459000,5341000
PY017868,E0468,2025-10,14080000,3134000,1713000,0,1510000,17417000
PY017869,E0469,2025-10,13471000,3134000,1273000,0,1433000,16445000
PY017870,E0470,2025-10,3547000,1425000,270000,0,404000,4838000
PY017871,E0471,2025-10,4206000,1425000,317000,0,466000,5482000
PY017872,E0472,2025-10,3143000,1425000,115000,0,360000,4323000
PY017873,E0473,2025-10,3408000,1425000,269000,0,391000,4711000
PY017874,E0475,2025-10,4642000,1425000,292000,0,504000,5855000
PY017875,E0476,2025-10,4027000,1425000,119000,0,440000,5131000
PY017876,E0477,2025-10,3849000,1425000,357000,0,436000,5195000
PY017877,E0478,2025-10,3734000,1425000,200000,0,417000,4942000
PY017878,E0479,2025-10,4812000,1425000,295000,0,519000,6013000
PY017879,E0480,2025-10,3540000,1425000,681000,0,424000,5222000
PY017880,E0481,2025-10,4229000,1425000,346000,0,469000,5531000
PY017881,E0482,2025-10,3957000,1425000,117000,0,433000,5066000
PY017882,E0483,2025-10,3592000,1425000,111000,0,400000,4728000
PY017883,E0485,2025-10,3564000,1425000,153000,0,400000,4742000
PY017884,E0486,2025-10,4036000,1425000,111000,0,440000,5132000
PY017885,E0487,2025-10,4593000,1425000,298000,0,500000,5816000
PY017886,E0488,2025-10,3696000,1425000,280000,0,418000,4983000
PY017887,E0489,2025-10,21760000,3134000,1925000,0,2211000,24608000
PY017888,E0490,2025-10,4201000,1425000,302000,0,464000,5464000
PY017889,E0491,2025-10,4021000,1425000,236000,0,445000,5237000
PY017890,E0492,2025-10,3975000,1425000,317000,0,445000,5272000
PY017891,E0493,2025-10,3909000,1425000,33000,0,425000,4942000
PY017892,E0494,2025-10,17614000,3134000,1286000,0,1806000,20228000
PY017893,E0495,2025-10,4294000,1425000,149000,0,465000,5403000
PY017894,E0496,2025-10,4734000,1425000,457000,0,520000,6096000
PY017895,E0497,2025-10,3785000,1425000,286000,0,426000,5070000
PY017896,E0498,2025-10,3611000,1425000,229000,0,408000,4857000
PY017897,E0499,2025-10,3470000,1425000,199000,0,394000,4700000
PY017898,E0500,2025-10,5940000,1425000,554000,0,634000,7285000
PY017899,E0501,2025-10,4877000,1425000,440000,0,532000,6210000
PY017900,E0502,2025-10,4847000,1425000,258000,0,520000,6010000
PY017901,E0503,2025-10,3911000,1425000,145000,0,430000,5051000
PY017902,E0504,2025-10,5088000,1425000,554000,0,557000,6510000
PY017903,E0505,2025-10,13688000,3134000,1435000,0,1460000,16797000
PY017904,E0507,2025-10,14485000,3134000,510000,0,1486000,16643000
PY017905,E0509,2025-10,3936000,1425000,48000,0,428000,4981000
PY017906,E0511,2025-10,4070000,1425000,162000,0,446000,5211000
PY017907,E0512,2025-10,3803000,1425000,307000,0,429000,5106000
PY017908,E0514,2025-10,3535000,1425000,193000,0,399000,4754000
PY017909,E0515,2025-10,3870000,1425000,324000,0,436000,5183000
PY017910,E0516,2025-10,5585000,1425000,209000,0,584000,6635000
PY017911,E0517,2025-10,3516000,1425000,106000,0,393000,4654000
PY017912,E0518,2025-10,5504000,1425000,470000,0,590000,6809000
PY017913,E0519,2025-10,4219000,1425000,136000,0,458000,5322000
PY017914,E0520,2025-10,4312000,1425000,804000,0,500000,6041000
PY017915,E0522,2025-10,3699000,1425000,504000,0,429000,5199000
PY017916,E0523,2025-10,3883000,1425000,204000,0,431000,5081000
PY017917,E0524,2025-10,3477000,1425000,146000,0,391000,4657000
PY017918,E0525,2025-10,3229000,1425000,87000,0,366000,4375000
PY017919,E0526,2025-10,3401000,1425000,252000,0,390000,4688000
PY017920,E0527,2025-10,4661000,1425000,240000,0,503000,5823000
PY017921,E0528,2025-10,3286000,1425000,307000,0,382000,4636000
PY017922,E0529,2025-10,18528000,3134000,219000,0,1835000,20046000
PY017923,E0530,2025-10,4177000,1425000,264000,0,460000,5406000
PY017924,E0531,2025-10,3901000,1425000,96000,0,427000,4995000
PY017925,E0532,2025-10,13976000,3134000,464000,0,1438000,16136000
PY017926,E0533,2025-10,9279000,3134000,490000,0,1016000,11887000
PY017927,E0534,2025-10,4168000,1425000,189000,0,456000,5326000
PY017928,E0535,2025-10,15942000,3134000,1750000,0,1679000,19147000
PY017929,E0536,2025-10,4447000,1425000,136000,0,478000,5530000
PY017930,E0537,2025-10,3639000,1425000,255000,0,412000,4907000
PY017931,E0538,2025-10,18874000,3134000,653000,0,1888000,20773000
PY017932,E0539,2025-10,3134000,1425000,229000,0,365000,4423000
PY017933,E0540,2025-10,4236000,1425000,465000,0,476000,5650000
PY017934,E0541,2025-10,5155000,1425000,201000,0,545000,6236000
PY017935,E0542,2025-10,4292000,1425000,620000,0,489000,5848000
PY017936,E0543,2025-10,4309000,1425000,351000,0,477000,5608000
PY017937,E0544,2025-10,4167000,1425000,1281000,0,510000,6363000
PY017938,E0545,2025-10,4212000,1425000,474000,0,474000,5637000
PY017939,E0546,2025-10,4059000,1425000,161000,0,445000,5200000
PY017940,E0547,2025-10,3995000,1425000,227000,0,442000,5205000
PY017941,E0549,2025-10,3256000,1425000,210000,0,375000,4516000
PY017942,E0550,2025-10,4469000,1425000,1142000,0,531000,6505000
PY017943,E0551,2025-10,30537000,4604000,2320000,0,3095000,34366000
PY017944,E0552,2025-10,3894000,2093000,161000,0,463000,5685000
PY017945,E0553,2025-10,3932000,2093000,720000,0,495000,6250000
PY017946,E0554,2025-10,3872000,2093000,174000,0,462000,5677000
PY017947,E0555,2025-10,4146000,2093000,154000,0,485000,5908000
PY017948,E0556,2025-10,4406000,2093000,293000,0,516000,6276000
PY017949,E0557,2025-10,4470000,2093000,280000,0,521000,6322000
PY017950,E0558,2025-10,13948000,4604000,461000,0,1509000,17504000
PY017951,E0559,2025-10,4608000,2093000,279000,0,533000,6447000
PY017952,E0560,2025-10,4938000,2093000,569000,0,578000,7022000
PY017953,E0562,2025-10,4264000,2093000,202000,0,499000,6060000
PY017954,E0564,2025-10,3696000,2093000,226000,0,449000,5566000
PY017955,E0566,2025-10,3745000,2093000,323000,0,458000,5703000
PY017956,E0567,2025-10,5249000,2093000,714000,0,613000,7443000
PY017957,E0569,2025-10,4125000,2093000,258000,0,489000,5987000
PY017958,E0570,2025-10,4907000,2093000,144000,0,553000,6591000
PY017959,E0571,2025-10,4186000,2093000,369000,0,500000,6148000
PY017960,E0572,2025-10,4276000,2093000,220000,0,500000,6089000
PY017961,E0573,2025-10,4705000,2093000,338000,0,545000,6591000
PY017962,E0574,2025-10,4515000,2093000,423000,0,532000,6499000
PY017963,E0575,2025-10,4860000,2093000,220000,0,553000,6620000
PY017964,E0576,2025-10,6703000,2093000,482000,0,732000,8546000
PY017965,E0577,2025-10,19181000,4604000,1233000,0,2018000,23000000
PY017966,E0578,2025-10,6009000,2093000,514000,0,671000,7945000
PY017967,E0579,2025-10,3962000,2093000,146000,0,469000,5732000
PY017968,E0580,2025-10,15178000,4604000,1582000,0,1675000,19689000
PY017969,E0581,2025-10,4510000,2093000,332000,0,527000,6408000
PY017970,E0582,2025-10,5614000,2093000,465000,0,633000,7539000
PY017971,E0583,2025-10,4544000,2093000,202000,0,524000,6315000
PY017972,E0584,2025-10,5671000,2093000,627000,0,646000,7745000
PY017973,E0585,2025-10,20903000,4604000,1061000,0,2165000,24403000
PY017974,E0586,2025-10,4472000,2093000,424000,0,528000,6461000
PY017975,E0587,2025-10,5345000,2093000,336000,0,602000,7172000
PY017976,E0588,2025-10,12732000,4604000,150000,0,1384000,16102000
PY017977,E0589,2025-10,4285000,2093000,286000,0,505000,6159000
PY017978,E0590,2025-10,4787000,2093000,468000,0,559000,6789000
PY017979,E0591,2025-10,5181000,2093000,132000,0,578000,6828000
PY017980,E0593,2025-10,5787000,2093000,291000,0,640000,7531000
PY017981,E0594,2025-10,6670000,2093000,377000,0,724000,8416000
PY017982,E0595,2025-10,4229000,2093000,372000,0,504000,6190000
PY017983,E0596,2025-10,9742000,4604000,460000,0,1130000,13676000
PY017984,E0597,2025-10,5261000,2093000,399000,0,598000,7155000
PY017985,E0600,2025-10,15586000,4604000,772000,0,1672000,19290000
PY017986,E0601,2025-10,4737000,2093000,138000,0,538000,6430000
PY017987,E0602,2025-10,4766000,2093000,133000,0,540000,6452000
PY017988,E0603,2025-10,4321000,2093000,397000,0,513000,6298000
PY017989,E0604,2025-10,4460000,2093000,254000,0,519000,6288000
PY017990,E0605,2025-10,4066000,2093000,298000,0,485000,5972000
PY017991,E0606,2025-10,3937000,2093000,282000,0,473000,5839000
PY017992,E0608,2025-10,13461000,4604000,734000,0,1478000,17321000
PY017993,E0609,2025-10,4358000,2093000,191000,0,506000,6136000
PY017994,E0610,2025-10,4674000,2093000,437000,0,547000,6657000
PY017995,E0611,2025-10,15438000,4604000,1686000,0,1704000,20024000
PY017996,E0612,2025-10,3656000,2093000,422000,0,455000,5716000
PY017997,E0613,2025-10,4411000,2093000,195000,0,511000,6188000
PY017998,E0614,2025-10,4376000,2093000,321000,0,515000,6275000
PY017999,E0615,2025-10,4269000,2093000,203000,0,499000,6066000
PY018000,E0616,2025-10,4285000,2093000,187000,0,500000,6065000
PY018001,E0617,2025-10,20845000,4604000,1361000,0,2174000,24636000
PY018002,E0618,2025-10,4382000,2093000,413000,0,520000,6368000
PY018003,E0619,2025-10,3473000,2093000,287000,0,432000,5421000
PY018004,E0620,2025-10,25160000,4604000,1384000,0,2564000,28584000
